"3000 PSI Diesel Fuel Burner Power Washer",CAM-3000QD,"Cam Spray 3000 PSI Diesel Fired Hot Water Pressure Washer - Model 3000QD<br><b>Regular Price: $13,999.00<br><font color=""#FF0000"">Sale Price: $8544.84</font></b><br><br>&#13;
This 3000 PSI diesel fired hot water pressure washer comes with a triplex plunger pump with ceramic plungers and stainless steel valves. It has adjustable pressure, adjustable thermostat, and pressure pop-off, with chemical injection. The oil fired burner uses diesel fuel or kerosene to achieve a 140° fahrenheit rise in water temperature. Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000118.htm"">diesel fired hot water pressure washers</a> for other options.<br><br><font color=""0000ff""><strong><u>Specifications:</u></strong></font><br>&#13;
· Trigger Gun<br>&#13;
· Dual wand with side handle and detergent tip<br>&#13;
· Quick change tips in 0°,15°,25° and 40°<br>&#13;
· Powder coated frame with wand/hose rack<br>&#13;
· 13 pneumatic tires with tube<br>&#13;
· Schedule 80 coil with stainless cold wrap<br>&#13;
· Rust free burner fuel tank<br>&#13;
· Call for optional accessories like the swivel hose reel that mounts to the frame<br>&#13;
· Machine must be properly vented if operated indoors.<br><br><font color=""0000ff""><strong><u>Features:</u></strong></font><br><b>Dimensions:</b> 54"" x 32"" x 49""<br><b>Engine Manufacturer:</b> Lombardini Diesel<br><b>Horsepower:</b> 10<br><b>Operating Pressure:</b> 3000 psi / 207 bar<br><b>Flow Rate in:</b> 4 gpm / 15.2 lpm<br><b>Pump Thermal Protection:</b> Mechanical<br><b>Maximum Pump Inlet Water Temperature:</b> 140° F<br><b>Hose Dimension:</b> 50' X 3/8""<br><b>Engine Fuel Tank Capacity:</b> 5.3 Quart<br><b>Burner Fuel Tank Capacity:</b> 8 Gallon<br><b>Burner Fuel Type:</b> #1, #2 Diesel or Kerosene"
"Dual Capacitor Heavy Duty Buffer",TAS-TP2015HD,"<br><div align=""center"">
<img src=""http://www.cleanfreak.com/Qimages/march-free-pads.jpg"" width=""470"" height=""141"" alt=""2 cases of pads for FREE with the purchase of this 20 inch machine"" title=""2 cases of pads for FREE with the purchase of this 20 inch machine""><br><a href=""http://www.cleanfreak.com/Qstore/p000570.htm"">20"" Red Pads</a> - <a href=""http://www.cleanfreak.com/Qstore/p000580.htm"">20"" Blue Pads</a> - <a href=""http://www.cleanfreak.com/Qstore/p001141.htm"">20"" Green Pads</a> - <a href=""http://www.cleanfreak.com/Qstore/p000565.htm"">20"" Black Pads</a> - <a href=""http://www.cleanfreak.com/Qstore/p000572.htm"">20"" White Pads</a>
</div>&#13;
<br>&#13;
Task Pro 20 inch 1.5 HP Dual Capacitor Heavy Duty Floor Buffer<br><em>(Pad holder included <font color=""#FF0000""><strong>w/ 2 FREE cases of your choice of pads</strong></font>)</em><br>&#13;
· 1.5 HP, dual capacitor, 175 RPM<br>&#13;
· 20"" scrubbing path, 109 lbs.<br>&#13;
· For carpet &amp; hard floor use<br><strong>Regular Price: $1116.98<br><font color=""#FF0000"">Sale Price: $559.00</font></strong><br><br><u><strong>Optional Accessories:</strong></u><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/p001095.htm"">20 inch Carpet Brush</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/c000176.htm"">Carpet Bonnets</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/p000850.htm"">Floor Buffer Solution Tank</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/floor-care-chemicals-accessories.htm"">Floor Care Chemicals &amp; Pads</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/c000159.htm"">Floor Scrubbing Brushes</a><br><br>&#13;
This is one of our top of the line <a href=""http://www.cleanfreak.com/Qstore/c000080.htm"">rotary floor scrubbing buffers</a>! You can't beat the price to quality ratio.  For a 20 inch machine, the value is outstanding. This is the price that 15 inch floor machines normally sell at. We are able to pass along these great saving due to our large purchasing power.<br><br>&#13;
The Task-Pro machine is a full steel bodied machine with a 1.5 HP motor, dual capacitors, and a triple planetary steel transmission. It could easily be used for <a href=""http://www.cleanfreak.com/procedures/carpet-bonnet-scrubbing.htm"">carpet bonneting</a>, but most people prefer a slightly smaller model like our <a href=""http://www.cleanfreak.com/Qstore/p001998.htm"">17"" 1.5 HP buffer</a>, also manufactured by Task-Pro. Either machine is powerful enough to accomplish any job it's handed, including <a href=""http://www.cleanfreak.com/procedures/stripping-a-floor.htm"">stripping</a>, <a href=""http://www.cleanfreak.com/procedures/spray-buffing-a-floor.htm"">buffing</a>, or <a href=""http://www.cleanfreak.com/procedures/floor-buffer-scrubbing.htm"">scrubbing floors</a>, as well as carpet bonneting.<br><br><font color=""#0000FF""><strong><u>Features:</u></strong></font><br>&#13;
· All steel planetary transmission, and dual capacitors are added specifically for heavy duty scrubbing jobs.<br>&#13;
· Fully adjustable handle, cord wrap, and 5""  wheels make transporting easy. <br>&#13;
· Non-Marking wrap around bumper protects surrounding environment.<br>&#13;
· 50' 3 wire jacketed power cable supplies extended range of motion.<br>&#13;
· Safety switch levers prevent accidental start up.<br><br><table class=""verdanaLinks"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""1"">
<tr><td colspan=""2""><font color=""#0000FF""><strong><u>Specifications:</u></strong></font></td></tr>
<tr bgcolor=""#FFFFCC"">
<td width=""30%""><strong>Cleaning Path:</strong></td>
<td width=""70%"">20""</td>
</tr>
<tr>
<td><strong>Motor:</strong></td>
<td>1.5 HP, dual capacitor</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Power Supply:</strong></td>
<td>110 Volts, 60 Hz</td>
</tr>
<tr>
<td><strong>Brush Speed:</strong></td>
<td>175 RPM</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Weight:</strong></td>
<td>109 lbs.</td>
</tr>
<tr>
<td><strong>Electrical Draw:</strong></td>
<td>13.0 amps</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Power Cord:</strong></td>
<td>50', safety yellow</td>
</tr>
<tr>
<td><strong>Dimensions:</strong></td>
<td>27"" L x 20"" W x 48"" H</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Warranty:</strong></td>
<td>5 years on power train, 1 year on wear items</td>
</tr>
</table>
<br><hr size=""1"">
<br><a href=""http://www.cleanfreak.com/Qstore/p000850.htm""><img src=""http://www.cleanfreak.com/Qstore/custom/shampoo_tank_sm.jpg"" width=""100"" height=""103"" align=""right"" style=""margin: 0 0 0 5px"" alt=""Floor buffer solution tank"" title=""Floor buffer solution tank""></a>&#13;
If you are looking to buy a <a href=""http://www.cleanfreak.com/Qstore/p000850.htm"">solution tank</a> with this floor buffer, you will need to cut the end of the solution delivery line off, like in Figure 1a below. Then, you'll need to just slide it over fitting attached to the floor buffer deck as seen in Figure 1b. (Note: You may want to trim the solution delivery line to an adequate length to fit your machine so there are no loops or kinks in the line.)<br><br><hr size=""1"">
<br><table width=""575"" border=""0"" cellspacing=""0"" cellpadding=""0"" class=""verdanaLinks"">
<tr>
<td width=""275""><img src=""http://www.cleanfreak.com/Qimages/solution-tank-cut-1a.jpg"" width=""275"" height=""235"" alt=""Cutting you floor buffer solution tank solution delivery line"" title=""Cutting you floor buffer solution tank solution delivery line""></td>&#13;
<td width=""25""> </td>&#13;
<td width=""275""><img src=""http://www.cleanfreak.com/Qimages/solution-tank-cut-1b.jpg"" width=""275"" height=""235"" alt=""Attaching your solution delivery line to the floor buffer deck"" title=""Attaching your solution delivery line to the floor buffer deck""></td>&#13;
</tr>
<tr>
<td align=""center"">Figure 1a - Cutting your<br>&#13;
solution delivery line.</td>&#13;
<td> </td>&#13;
<td align=""center"">Figure 1b - Attaching your solution delivery line to the floor buffer deck.</td>&#13;
</tr>
</table>"
"Dual Speed Electric Floor Machine ",ORE-XLTS-21-XLD2105,"Oreck 20 inch Variable Speed Heavy Duty Floor Machine w/ pad holder<br><em>(2 Speed Machine - 175 &amp; 300 RPM)</em><br>&#13;
· 20"" scrubbing path, 94 lbs.<br>&#13;
· Comes with a pad driver<br><strong>Regular Price: $1949.00<br><font color=""#FF0000"">Sale Price: $1226.75</font></strong><br><br><strong><u>Optional Accessories:</u></strong><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/p001095.htm"">20"" Rotary Carpet Scrub Brush</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/c000064.htm"">Bonnet Scrubbing Solutions</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/c000176.htm"">Carpet Bonnets</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/c000220.htm"">Floor Buffing Pads</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/c000159.htm"">Floor Scrubbing Brushes</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/c000224.htm"">Floor Scrubbing Degreasers</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/c000219.htm"">Floor Scrubbing Pads</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/c000105.htm"">Floor Stripping Pads</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/p000850.htm"">Solution Tank</a><br><br>&#13;
This heavy duty dual speed floor machine is powered by a 1.5 HP motor with a dual speed transmission. With just the flick of a switch, you can go from scrubbing a floor to buffing it. This powerhouse breezes through any type of floor maintenance including sanding, rug shampooing and even polishing terrazzo floors. Great for any type of hard floor care. Backed by a 5 year power train warranty, and a 1 year warranty on parts and labor.<br><br> &#13;
For more economical options, please take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000182.htm"">dual speed rotary floor buffers</a>.<br><br><font color=""#0000FF""><strong><u>Features:</u></strong></font><br>&#13;
· Safety enhanced interlock switch ensures both hands are in control of the machine. <br>&#13;
· Ultra quiet dual speed transmission make this a great machine for use in healthcare facilities.<br>&#13;
· Non-conductive dual triggers eliminate shock potential.<br>&#13;
· Non-Marking wrap around bumper.<br>&#13;
· All metal chassis adds weight for faster results. <br>&#13;
· Fully adjustable handle position makes operating easy and comfortable.<br>&#13;
· 5 year warranty on motor and gearbox.<br><br><table width=""100%"" border=""0"" cellspacing=""1"" cellpadding=""0"" class=""verdanaLinks"">
<tr><td colspan=""2""><font color=""#0000FF""><strong><u>Specifications:</u></strong></font></td></tr>
<tr bgcolor=""#FFFFCC"">
<td width=""30%""><strong>Size:</strong></td>
<td width=""70%"">20""</td>
</tr>
<tr>
<td><strong>Speeds:</strong></td>
<td>175 or 300 RPM - Motor mount switch</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Motor:</strong></td>
<td>1.5 HP DC rectified</td>
</tr>
<tr>
<td><strong>Weight:</strong></td>
<td>94 lbs.</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Amp Draw:</strong></td>
<td>13 - 15 amps</td>
</tr>
<tr>
<td><strong>Power Cord:</strong></td>
<td>50' foot safety 14/3 gauge</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Wheels:</strong></td>
<td>6"" non-marking</td>
</tr>
</table>"
"20 Dual Speed Floor Machine",TPL-SS-20VS-TC,"Trusted Clean 20"" Dual Speed Floor Machine<br><em>(2 Speed Machine - 180 &amp; 320 RPM)</em><br>&#13;
· 20"" scrubbing path, 92 lbs.<br>&#13;
· Comes with a pad driver<br><strong>Regular Price: $1691.00<br><font color=""#FF0000"">Sale Price: $859.95</font></strong><br><br><strong><u>Optional Accessories:</u></strong><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/p001095.htm"">20 inch Carpet Scrubber Brush</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/c000176.htm"">Carpet Bonnets</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/c000159.htm"">Floor Care Brushes</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/floor-care-chemicals-accessories.htm"">Floor Care Chemicals &amp; Pads</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/c000253.htm"">Shampoo Tanks</a><br><br>&#13;
This 20"" dual speed floor machine is a full range buffer. The low speed turns at 180 RPM, and the high speed turns at 320 RPM. It can do all the things that our <a href=""http://www.cleanfreak.com/Qstore/c000080.htm"">low speed rotary buffers</a> can do, and most of what our <a href=""http://www.cleanfreak.com/Qstore/c000077.htm"">high speed burnishers</a> can do as well. The motor and transmission on this dual speed machine are the same extra heavy duty components that come on the <a href=""http://www.cleanfreak.com/Qstore/p001386.htm"">Trusted Clean 20"" HD floor machine</a>. The only difference is this machine can switch to a higher speed to help <a href=""http://www.cleanfreak.com/procedures/spray-buffing-a-floor.htm"">spray buff</a> your tiled floors.<br><br><table width=""560"" border=""0"" cellspacing=""0"" cellpadding=""0"" align=""center"" class=""verdanaLinks""><tr>
<td width=""125""><a href=""javascript:void(0)"" onclick=""MM_openBrWindow('http://www.cleanfreak.com/tcmachines/dual-speed-buffer-1.htm','','scrollbars=no,resizable=no,width=354,height=413')"" title=""Side view of 20 inch stainless steel floor machine""><img src=""http://www.cleanfreak.com/Qimages/dual-speed-buffer-1-sm.jpg"" width=""125"" height=""125"" alt=""Side view of 20 inch stainless steel floor machine""><br><center><strong>View</strong></center></a></td>&#13;
<td width=""20""> </td>&#13;
<td width=""125""><a href=""javascript:void(0)"" onclick=""MM_openBrWindow('http://www.cleanfreak.com/tcmachines/dual-speed-buffer-2.htm','','scrollbars=no,resizable=no,width=354,height=413')"" title=""Stainless steel deck &amp; placement of dual speed switch""><img src=""http://www.cleanfreak.com/Qimages/dual-speed-buffer-2-sm.jpg"" width=""125"" height=""125"" alt=""Stainless steel deck &amp; placement of dual speed switch""><br><center><strong>View</strong></center></a></td>&#13;
<td width=""20""> </td>&#13;
<td width=""125""><a href=""javascript:void(0)"" onclick=""MM_openBrWindow('http://www.cleanfreak.com/tcmachines/dual-speed-buffer-3.htm','','scrollbars=no,resizable=no,width=354,height=413')"" title=""Dual speed switch for 180 to 320 RPM adjustment""><img src=""http://www.cleanfreak.com/Qimages/dual-speed-buffer-3-sm.jpg"" width=""125"" height=""125"" alt=""Dual speed switch for 180 to 320 RPM adjustment""><br><center><strong>View</strong></center></a></td>&#13;
<td width=""20""> </td>&#13;
<td width=""125""><a href=""javascript:void(0)"" onclick=""MM_openBrWindow('http://www.cleanfreak.com/tcmachines/dual-speed-buffer-4.htm','','scrollbars=no,resizable=no,width=354,height=413')"" title=""Stainless steel 20 inch floor machine with Trusted Clean label""><img src=""http://www.cleanfreak.com/Qimages/dual-speed-buffer-4-sm.jpg"" width=""125"" height=""125"" alt=""Stainless steel 20 inch floor machine with Trusted Clean label""><br><center><strong>View</strong></center></a></td>&#13;
</tr></table>
<br>&#13;
The Trusted Clean <a href=""http://www.cleanfreak.com/Qstore/p001165.htm"">17"" dual speed floor buffer</a> is the little brother to this model. These 2 machines both come with a spectacular 3 year warranty on the power train, and 1 year on parts and labor! For different sized machines, or ones with more options, please take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000182.htm"">dual speed floor buffers</a>.<br><br><font color=""#0000FF""><strong><u>Features:</u></strong></font><br>&#13;
· All steel triple planetary high speed transmission.<br>&#13;
· Extra thick, chrome plated handle tube.<br>&#13;
· Stainless steel apron with am all metal construction.<br>&#13;
· Double safety switch levers located on a fully adjustable handle.<br>&#13;
· Non-marking PVC bumper protects surrounding  walls, doorways, &amp; furniture.<br>&#13;
· Dual speed switch located on the apron for ease of use.<br><br><table width=""100%"" border=""0"" cellspacing=""1"" cellpadding=""0"" class=""verdanaLinks"">
<tr><td colspan=""2""><font color=""#0000FF""><strong><u>Specifications:</u></strong></font></td></tr>
<tr bgcolor=""#FFFFCC"">
<td width=""30%""><strong>Brush Speed:</strong></td>
<td width=""70%"">Dual speed - 180 / 320 RPM</td>
</tr>
<tr>
<td><strong>Brush Diameter:</strong></td>
<td>20 inch</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Motor:</strong></td>
<td>1.5 HP / 66 frame</td>
</tr>
<tr>
<td><strong>Capacitors:</strong></td>
<td>2</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Transmission:</strong></td>
<td>Triple planetary steel gear</td>
</tr>
<tr>
<td><strong>Power Cord:</strong></td>
<td>50'</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Electrical Draw:</strong></td>
<td>14.4 amps</td>
</tr>
<tr>
<td><strong>Brush Cover:</strong></td>
<td>Stainless steel</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Transport Wheels:</strong></td>
<td>5""</td>
</tr>
<tr>
<td><strong>Weight:</strong></td>
<td>92 lbs.</td>
</tr>
</table>"
"Liquid Propane Power Washer",CAM-1000STLEF,"Cam Spray 1000 PSI Liquid Propane Fueled Power Washer<br><em>(Single phase liquid propane burner)</em><br>&#13;
· 120 Volt, 25 amp, 2 HP<br>&#13;
· 1000 PSI, 3 GPM<br><strong>Regular Price: $6649.00<br><font color=""#FF0000"">Sale Price: $4058.48</font></strong><br><br>&#13;
This liquid propane fueled power washer is the mobile detailers best friend. It offers extreme power (variable pressure up to 1000 PSI), heat, and the most cost efficient price out of our full line of <a href=""http://www.cleanfreak.com/Qstore/c000121.htm"">LP/Natural Gas fired pressure washers</a>. With a 50' hose, this power washer can stay mounted to a cart or trailer as you move around and spray down whatever needs to be cleaned. Since it is heated by propane, the unit must be operated in a well ventilated area, preferable outdoors. The exhaust fumes from this unit can prove to be fatal if ingested directly, or inhaled for extended periods of time. Cam Spray's forced air burner technology with electronic ignition makes it extremely easy to fire up, and keeps it burning cleanly and efficiently for the entire job.<br><br>&#13;
The power washer itself is powered by electricity, and needs a 25 amp circuit. It comes with a 35' power cord with a GFCI plug. Perfect for use with generators, as an on the go, mobile detail station. We also have this exact model available as a <a href=""http://www.cleanfreak.com/Qstore/p000670.htm"">natural gas fired pressure washer</a>. For something even more portable than these 2 units, please take a look at our full line of <a href=""http://www.cleanfreak.com/Qstore/c000118.htm"">gas powered, diesel fired power washers</a>.<br><br><table width=""100%"" border=""0"" cellspacing=""1"" cellpadding=""0"" class=""verdanaLinks"">
<tr><td colspan=""2""><font color=""#0000FF""><strong><u>Specifications:</u></strong></font></td></tr>
<tr bgcolor=""#FFFFCC"">
<td width=""30%""><strong>Model:</strong></td>
<td width=""70%"">1000STLEF</td>
</tr>
<tr>
<td><strong>Pump:</strong></td>
<td>1000 PSI</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Max Flow Rate:</strong></td>
<td>3.0 GPM</td>
</tr>
<tr>
<td><strong>Motor:</strong></td>
<td>2.0 HP, Electric</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Electrical Usage:</strong></td>
<td>120 Volt, 25 Amp</td>
</tr>
<tr>
<td><strong>Power Cord:</strong></td>
<td>35' w/ GFCI plug</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Fuel Type:</strong></td>
<td>LP (Liquid Propane)</td>
</tr>
<tr>
<td><strong>Phase:</strong></td>
<td>Single</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Dimensions:</strong></td>
<td>47"" L x 29"" W x 46""</td>
</tr>
<tr>
<td><strong>Weight:</strong></td>
<td>400 lbs.</td>
</tr>
</table>"
"Natural Gas Fired Pressure Washer",CAM-1000STNEF,"Cam Spray 1000 PSI Natural Gas Fired Pressure Washer<br><em>(Single phase natural gas burner)</em><br>&#13;
· 120 Volt, 25 amp, 2 HP<br>&#13;
· 1000 PSI, 3 GPM<br><strong>Regular Price: $6649.00<br><font color=""#FF0000"">Sale Price: $4058.48</font></strong><br><br>&#13;
This natural gas model, and the exact same <a href=""http://www.cleanfreak.com/Qstore/p000669.htm"">propane powered</a> model, are best designed for permanent installation in a wash area. Both need to be mounted in well ventilated areas due to the exhaust fumes created by the burner. Both models are relatively clean burning, which will eliminate    burner maintenance. When paired with the forced air burner technology and electronic ignition, these Cam Spray pressure washers blow the competition out of the water.<br><br>&#13;
With this natural gas fired pressure washer, you get  a 35' power cord that is equipped with a GFCI plug, eliminating the risk of shock or electrocution. Powered by triplex ceramic plunger pumps, stainless steel valves, and a thermal relief valve, Cam Spray has allowed you to expect unsurpassed performance from this machine. It will easily outlast all competitive models in hours of use before the pump will need to be rebuilt.<br><br>&#13;
The adjustable thermostat, pressure pop-off, chemical injection, and multiple spray tips are all things that come standard with all our <a href=""http://www.cleanfreak.com/Qstore/c000121.htm"">electric powered LP/Natural Gas fired pressure washers</a>.<br><br><font color=""#0000FF""><strong><u>Features:</u></strong></font><br>&#13;
· Totally enclosed motor and powder coated frame ensure a long life, even in the harshest of environments.<br>&#13;
· Natural gas fired pressure washer can be used indoors or outdoors, but must be properly ventilated if used indoors.<br>&#13;
· Adjustable pressure and temperature allow you, the operator, to adjust the output to what you need for each specific job.<br>&#13;
· Quick change tips in 0°, 15°, 25° and 40° are included for differing spray patterns.<br><br><table width=""100%"" border=""0"" cellspacing=""1"" cellpadding=""0"" class=""verdanaLinks"">
<tr><td colspan=""2""><font color=""#0000FF""><strong><u>Specifications:</u></strong></font></td></tr>
<tr bgcolor=""#FFFFCC"">
<td width=""30%""><strong>Model:</strong></td>
<td width=""70%"">1000STNEF</td>
</tr>
<tr>
<td><strong>Pump:</strong></td>
<td>1000 PSI</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Max Flow Rate:</strong></td>
<td>3.0 GPM</td>
</tr>
<tr>
<td><strong>Motor:</strong></td>
<td>2.0 HP, Electric</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Electrical Usage:</strong></td>
<td>120 Volt, 25 Amp</td>
</tr>
<tr>
<td><strong>Power Cord:</strong></td>
<td>35' w/ GFCI plug</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Fuel Type:</strong></td>
<td>Natural Gas</td>
</tr>
<tr>
<td><strong>Phase:</strong></td>
<td>Single</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Dimensions:</strong></td>
<td>47"" L x 29"" W x 46""</td>
</tr>
<tr>
<td><strong>Weight:</strong></td>
<td>400 lbs.</td>
</tr>
</table>"
"1500STLEF 230 Volt LP Pressure Washer",CAM-1500STLEF,"<p>Cam Spray Stationary Electric Powered LP or Natural Gas Fired 1500STLEF<br><b>Regular Price: $7539.00<br><font color=""#FF0000"">Sale Price: $4601.73</font></b><br>*Comes with Forced Air Burner Technology.</p> &#13;
<p>These hot water pressure washers are designed for permanent installation in    a wash area. LP and natural gas fired machines are the best choice for indoor,    permanent installation applications because the clean burning fuel will eliminate    burner maintenance.These models feature state of the art design with triplex    ceramic plunger pumps with stainless steel valves, adjustable pressure, downstream    chemical injection, pressure gauge, thermal relief valve, 1/2 inch ID schedule    80 coil, 50 foot hose, variable temperature thermostat, trigger gun with dual    wand with 5 interchangeable nozzles including a 0, 15, 25, 40 degree pressure    nozzle and a 40 degree soap nozzle. The 208 series is equipped with accessories    to allow for two guns to run at 4 gallons per minute simultaneously. The 208    series is ideal for washing applications where equipment room space is limited,    and the 208 is economically priced below the cost of two 4 GPM machines. All    hot water models must be vented for indoor applications. Three phase models    are available.These models have electronic ignition as standard equipment. </p> <p>Model 1500STLEF</p> <p>P.S.I. 1500</p> <p>GPM 3.0</p> <p>Horsepower 3.0 Electric</p> <p>Volts/Amps 220/20</p> <p>Weight 400 lbs.</p> <p>Fuel Type LP Gas</p> <p> UDOR Pump</p> "
"1500 PSI Natural Gas Pressure Washer",CAM-1500STNEF,"<p>Cam Spray Stationary Electric Powered LP or Natural Gas Fired 1500STNEF<br><b>Regular Price: $7539.00<br><font color=""#FF0000"">Sale Price: $4601.73</font></b><br>*Comes with Forced Air Burner Technology.</p> &#13;
<p>These hot water pressure washers are designed for permanent installation in    a wash area. LP and natural gas fired machines are the best choice for indoor,    permanent installation applications because the clean burning fuel will eliminate    burner maintenance.These models feature state of the art design with triplex    ceramic plunger pumps with stainless steel valves, adjustable pressure, downstream    chemical injection, pressure gauge, thermal relief valve, 1/2 inch ID schedule    80 coil, 50 foot hose, variable temperature thermostat, trigger gun with dual    wand with 5 interchangeable nozzles including a 0, 15, 25, 40 degree pressure    nozzle and a 40 degree soap nozzle. The 208 series is equipped with accessories    to allow for two guns to run at 4 gallons per minute simultaneously. The 208    series is ideal for washing applications where equipment room space is limited,    and the 208 is economically priced below the cost of two 4 GPM machines. All    hot water models must be vented for indoor applications. Three phase models    are available.These models have electronic ignition as standard equipment. </p> <p>Model 1500STNEF</p> <p>P.S.I. 1500</p> <p>GPM 3.0</p> <p>Horsepower 3.0 Electric</p> <p>Volts/Amps 220/20</p> <p>Weight 400 lbs.</p> <p>Fuel Type Natural Gas</p> <p> UDOR Pump</p> "
"Cam Spray 2000STLEF Pressure Washer",CAM-2000STLEF,"<p>Cam Spray Stationary Electric Powered LP or Natural Gas Fired 2000STLEF<br><b>Regular Price: $8789.00<br><font color=""#FF0000"">Sale Price: $5364.71</font></b><br>*Comes with Forced Air Burner Technology.</p> &#13;
<p>These hot water pressure washers are designed for permanent installation in    a wash area. LP and natural gas fired machines are the best choice for indoor,    permanent installation applications because the clean burning fuel will eliminate    burner maintenance.These models feature state of the art design with triplex    ceramic plunger pumps with stainless steel valves, adjustable pressure, downstream    chemical injection, pressure gauge, thermal relief valve, 1/2 inch ID schedule    80 coil, 50 foot hose, variable temperature thermostat, trigger gun with dual    wand with 5 interchangeable nozzles including a 0, 15, 25, 40 degree pressure    nozzle and a 40 degree soap nozzle. The 208 series is equipped with accessories    to allow for two guns to run at 4 gallons per minute simultaneously. The 208    series is ideal for washing applications where equipment room space is limited,    and the 208 is economically priced below the cost of two 4 GPM machines. All    hot water models must be vented for indoor applications. Three phase models    are available.These models have electronic ignition as standard equipment. </p> <p>Model 2000STLEF</p> <p>P.S.I. 2000</p> <p>GPM 4.0</p> <p>Horsepower 5.0 Electric</p> <p>Volts/Amps 220/25</p> <p>Weight 570Ibs</p> <p>Fuel Type LP Gas</p> <p> UDOR Pump</p> "
"Cam Spray 2000STNEF Pressure Washer",CAM-2000STNEF,"<p>Cam Spray Stationary Electric Powered LP or Natural Gas Fired 2000STNEF<br><b>Regular Price: $8789.00<br><font color=""#FF0000"">Sale Price: $5364.71</font></b><br>*Comes with Forced Air Burner Technology.</p> &#13;
<p>These hot water pressure washers are designed for permanent installation in    a wash area. LP and natural gas fired machines are the best choice for indoor,    permanent installation applications because the clean burning fuel will eliminate    burner maintenance.These models feature state of the art design with triplex    ceramic plunger pumps with stainless steel valves, adjustable pressure, downstream    chemical injection, pressure gauge, thermal relief valve, 1/2 inch ID schedule    80 coil, 50 foot hose, variable temperature thermostat, trigger gun with dual    wand with 5 interchangeable nozzles including a 0, 15, 25, 40 degree pressure    nozzle and a 40 degree soap nozzle. The 208 series is equipped with accessories    to allow for two guns to run at 4 gallons per minute simultaneously. The 208    series is ideal for washing applications where equipment room space is limited,    and the 208 is economically priced below the cost of two 4 GPM machines. All    hot water models must be vented for indoor applications. Three phase models    are available.These models have electronic ignition as standard equipment. </p> <p>Model 2000STNEF</p> <p>P.S.I. 2000</p> <p>GPM 4.0</p> <p>Horsepower 5.0 Electric</p> <p>Volts/Amps 220/25</p> <p>Weight 570Ibs</p> <p>Fuel Type Natural Gas</p> <p> UDOR Pump</p> "
